condo_name,district,top_year,km_mrt,x_coord,y_coord,median_rent,refPeriod,region,ref_year,condo_age,mrt_dist
ESTELLA GARDENS,17,1999,1.5 - TAMPINES EAST,42850.774208530005,38009.96293717,2.35,2016Q2,OCR,2016,18,1.27
ESTELLA GARDENS,17,1999,1.5 - TAMPINES EAST,42850.774208530005,38009.96293717,2.09,2016Q4,OCR,2016,18,1.27
ESTELLA GARDENS,17,1999,1.5 - TAMPINES EAST,42850.774208530005,38009.96293717,2.08,2017Q2,OCR,2017,19,1.27
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,2.23,2015Q1,OCR,2015,31,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,2,2015Q3,OCR,2015,31,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,2.15,2015Q2,OCR,2015,31,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,1.7,2017Q2,OCR,2017,33,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,1.98,2017Q1,OCR,2017,33,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,1.84,2016Q4,OCR,2016,32,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,1.88,2017Q4,OCR,2017,33,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,1.84,2016Q3,OCR,2016,32,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,1.74,2017Q3,OCR,2017,33,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,2.03,2016Q1,OCR,2016,32,2.14
LOYANG VALLEY,17,1985,2.25 - TAMPINES EAST,43298.05097548,39002.505473749996,1.84,2016Q2,OCR,2016,32,2.14
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,3.15,2015Q2,OCR,2015,4,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,3.03,2015Q3,OCR,2015,4,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,3.32,2015Q1,OCR,2015,4,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,2.96,2017Q2,OCR,2017,6,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,3.24,2015Q4,OCR,2015,4,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,2.88,2017Q3,OCR,2017,6,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,3.2,2016Q3,OCR,2016,5,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,2.83,2017Q4,OCR,2017,6,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,3.15,2016Q1,OCR,2016,5,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,2.88,2017Q1,OCR,2017,6,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,2.85,2016Q4,OCR,2016,5,0.38
DOUBLE BAY RESIDENCES,18,2012,0.38 - SIMEI,41712.32828057,35866.90522295,3.2,2016Q2,OCR,2016,5,0.38
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.92,2015Q2,OCR,2015,18,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.83,2015Q3,OCR,2015,18,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.82,2015Q1,OCR,2015,18,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.71,2016Q1,OCR,2016,19,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.4,2017Q3,OCR,2017,20,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.61,2016Q3,OCR,2016,19,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.38,2017Q4,OCR,2017,20,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.72,2015Q4,OCR,2015,18,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.5,2017Q1,OCR,2017,20,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.66,2016Q2,OCR,2016,19,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.55,2016Q4,OCR,2016,19,0.6
EASTPOINT GREEN,18,1998,0.46 - SIMEI,41029.210184589996,35628.07129885,2.48,2017Q2,OCR,2017,20,0.6
ELIAS GREEN,18,1994,0.78 - PASIR RIS,40067.343671229995,39334.37136606,1.84,2015Q1,OCR,2015,22,0.83
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.62,2015Q2,OCR,2015,20,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.6,2015Q3,OCR,2015,20,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.67,2015Q1,OCR,2015,20,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.34,2017Q2,OCR,2017,22,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.61,2016Q1,OCR,2016,21,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.4,2016Q4,OCR,2016,21,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.4,2017Q1,OCR,2017,22,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.17,2017Q4,OCR,2017,22,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.51,2016Q3,OCR,2016,21,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.32,2017Q3,OCR,2017,22,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.52,2016Q2,OCR,2016,21,0.58
MELVILLE PARK,18,1996,0.59 - UPPER CHANGI,41934.18990683,36533.80679868,2.56,2015Q4,OCR,2015,20,0.58
MODENA,18,2002,0.2 - SIMEI,41494.10284441,36094.14935571,2.74,2015Q2,OCR,2015,14,0.08
MODENA,18,2002,0.2 - SIMEI,41494.10284441,36094.14935571,2.6,2017Q2,OCR,2017,16,0.08
MODENA,18,2002,0.2 - SIMEI,41494.10284441,36094.14935571,2.76,2017Q3,OCR,2017,16,0.08
MODENA,18,2002,0.2 - SIMEI,41494.10284441,36094.14935571,2.55,2015Q4,OCR,2015,14,0.08
RIPPLE BAY,18,2015,1.37 - PASIR RIS,42250.5743,39925.2957,2.63,2016Q2,OCR,2016,2,1.43
RIPPLE BAY,18,2015,1.37 - PASIR RIS,42250.5743,39925.2957,2.88,2016Q1,OCR,2016,2,1.43
RIPPLE BAY,18,2015,1.37 - PASIR RIS,42250.5743,39925.2957,2.71,2017Q2,OCR,2017,3,1.43
RIPPLE BAY,18,2015,1.37 - PASIR RIS,42250.5743,39925.2957,2.62,2017Q4,OCR,2017,3,1.43
RIPPLE BAY,18,2015,1.37 - PASIR RIS,42250.5743,39925.2957,2.61,2017Q3,OCR,2017,3,1.43
RIPPLE BAY,18,2015,1.37 - PASIR RIS,42250.5743,39925.2957,2.67,2016Q3,OCR,2016,2,1.43
RIPPLE BAY,18,2015,1.37 - PASIR RIS,42250.5743,39925.2957,2.71,2016Q4,OCR,2016,2,1.43
RIPPLE BAY,18,2015,1.37 - PASIR RIS,42250.5743,39925.2957,3.04,2017Q1,OCR,2017,3,1.43
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.72,2015Q2,OCR,2015,10,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.88,2015Q1,OCR,2015,10,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.59,2016Q2,OCR,2016,11,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.63,2015Q4,OCR,2015,10,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.72,2016Q1,OCR,2016,11,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.17,2017Q2,OCR,2017,12,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.21,2017Q4,OCR,2017,12,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.22,2017Q3,OCR,2017,12,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.51,2016Q3,OCR,2016,11,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.43,2016Q4,OCR,2016,11,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.67,2015Q3,OCR,2015,10,0.99
RIS GRANDEUR,18,2006,0.99 - PASIR RIS,39914.76584253,39598.22735707,2.47,2017Q1,OCR,2017,12,0.99
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.79,2015Q1,OCR,2015,11,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.69,2015Q2,OCR,2015,11,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.42,2017Q2,OCR,2017,13,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.41,2017Q1,OCR,2017,13,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.4,2017Q4,OCR,2017,13,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.39,2017Q3,OCR,2017,13,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.73,2015Q4,OCR,2015,11,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.5,2016Q3,OCR,2016,12,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.77,2015Q3,OCR,2015,11,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.53,2016Q2,OCR,2016,12,0.86
SAVANNAH CONDOPARK,18,2005,0.86 - UPPER CHANGI,42194.956308910005,36876.62862384,2.46,2016Q4,OCR,2016,12,0.86
THE TROPICA,18,2001,1.28 - TAMPINES WEST,38458.6336202,36764.30192182,2.68,2015Q2,OCR,2015,15,1.26
THE TROPICA,18,2001,1.28 - TAMPINES WEST,38458.6336202,36764.30192182,2.49,2015Q1,OCR,2015,15,1.26
THE TROPICA,18,2001,1.28 - TAMPINES WEST,38458.6336202,36764.30192182,2.27,2017Q2,OCR,2017,17,1.26
THE TROPICA,18,2001,1.28 - TAMPINES WEST,38458.6336202,36764.30192182,2.59,2015Q3,OCR,2015,15,1.26
THE TROPICA,18,2001,1.28 - TAMPINES WEST,38458.6336202,36764.30192182,2.44,2015Q4,OCR,2015,15,1.26
THE TROPICA,18,2001,1.28 - TAMPINES WEST,38458.6336202,36764.30192182,2.36,2016Q2,OCR,2016,16,1.26
THE TROPICA,18,2001,1.28 - TAMPINES WEST,38458.6336202,36764.30192182,2.24,2017Q3,OCR,2017,17,1.26
THE TROPICA,18,2001,1.28 - TAMPINES WEST,38458.6336202,36764.30192182,2.4,2016Q3,OCR,2016,16,1.26
TROPICAL SPRING,18,2003,0.29 - SIMEI,41578.27549737,35939.85330885,3.11,2015Q2,OCR,2015,13,0.23
TROPICAL SPRING,18,2003,0.29 - SIMEI,41578.27549737,35939.85330885,2.8,2016Q2,OCR,2016,14,0.23
TROPICAL SPRING,18,2003,0.29 - SIMEI,41578.27549737,35939.85330885,2.7,2016Q4,OCR,2016,14,0.23
TROPICAL SPRING,18,2003,0.29 - SIMEI,41578.27549737,35939.85330885,2.87,2015Q3,OCR,2015,13,0.23
TROPICAL SPRING,18,2003,0.29 - SIMEI,41578.27549737,35939.85330885,2.62,2017Q3,OCR,2017,15,0.23
TROPICAL SPRING,18,2003,0.29 - SIMEI,41578.27549737,35939.85330885,2.86,2016Q3,OCR,2016,14,0.23
TROPICAL SPRING,18,2003,0.29 - SIMEI,41578.27549737,35939.85330885,2.86,2016Q1,OCR,2016,14,0.23
CHERRYHILL,19,1994,0.53 - SERANGOON,32934.04257705,36948.84792378,2.46,2016Q2,OCR,2016,23,0.38
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.44,2015Q2,OCR,2015,31,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.31,2015Q3,OCR,2015,31,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.44,2015Q1,OCR,2015,31,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.28,2017Q1,OCR,2017,33,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.36,2016Q1,OCR,2016,32,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.12,2017Q3,OCR,2017,33,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.14,2016Q4,OCR,2016,32,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.05,2017Q4,OCR,2017,33,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.35,2015Q4,OCR,2015,31,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.14,2016Q2,OCR,2016,32,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.23,2016Q3,OCR,2016,32,0.1
CHUAN PARK,19,1985,0.16 - LORONG CHUAN,31553.573515729997,37152.03781373,2.03,2017Q2,OCR,2017,33,0.1
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.93,2015Q2,OCR,2015,13,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.86,2015Q3,OCR,2015,13,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.86,2015Q1,OCR,2015,13,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.3,2017Q2,OCR,2017,15,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.44,2017Q1,OCR,2017,15,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.54,2016Q1,OCR,2016,14,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.41,2017Q3,OCR,2017,15,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.44,2016Q4,OCR,2016,14,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.37,2017Q4,OCR,2017,15,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.73,2015Q4,OCR,2015,13,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.47,2016Q3,OCR,2016,14,0.07
COMPASS HEIGHTS,19,2003,0.1 - SENGKANG,35007.80942726,41539.61318567,2.64,2016Q2,OCR,2016,14,0.07
FLO RESIDENCE,19,2016,1.8 - PUNGGOL,36863.0022,41535.6297,2.28,2016Q4,OCR,2016,1,1.83
FLO RESIDENCE,19,2016,1.8 - PUNGGOL,36863.0022,41535.6297,2.44,2016Q3,OCR,2016,1,1.83
FLO RESIDENCE,19,2016,1.8 - PUNGGOL,36863.0022,41535.6297,2.32,2017Q4,OCR,2017,2,1.83
FLO RESIDENCE,19,2016,1.8 - PUNGGOL,36863.0022,41535.6297,2.37,2017Q3,OCR,2017,2,1.83
FLO RESIDENCE,19,2016,1.8 - PUNGGOL,36863.0022,41535.6297,2.32,2017Q1,OCR,2017,2,1.83
FLO RESIDENCE,19,2016,1.8 - PUNGGOL,36863.0022,41535.6297,2.44,2017Q2,OCR,2017,2,1.83
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,3.45,2015Q1,OCR,2015,10,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,3.54,2015Q3,OCR,2015,10,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,3.47,2015Q2,OCR,2015,10,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,2.84,2017Q1,OCR,2017,12,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,3.02,2016Q4,OCR,2016,11,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,3.1,2016Q3,OCR,2016,11,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,2.92,2017Q4,OCR,2017,12,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,2.83,2017Q3,OCR,2017,12,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,3.23,2016Q1,OCR,2016,11,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,2.92,2017Q2,OCR,2017,12,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,3.1,2016Q2,OCR,2016,11,0.2
KOVAN MELODY,19,2006,0.23 - KOVAN,33480.99146977,37932.353051,3.37,2015Q4,OCR,2015,10,0.2
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.57,2015Q2,OCR,2015,16,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.55,2015Q1,OCR,2015,16,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.31,2016Q2,OCR,2016,17,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.52,2015Q4,OCR,2015,16,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.33,2016Q1,OCR,2016,17,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.14,2017Q2,OCR,2017,18,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.25,2017Q4,OCR,2017,18,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.25,2017Q3,OCR,2017,18,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.33,2016Q3,OCR,2016,17,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.25,2016Q4,OCR,2016,17,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.55,2015Q3,OCR,2015,16,1.58
REGENTVILLE,19,2000,1.59 - HOUGANG,32956.36743272,39533.67143347,2.25,2017Q1,OCR,2017,18,1.58
RIO VISTA,19,2004,1.07 - HOUGANG,35592.21169799,39485.27054949,2.48,2015Q1,OCR,2015,12,0.97
RIO VISTA,19,2004,1.07 - HOUGANG,35592.21169799,39485.27054949,2.23,2016Q2,OCR,2016,13,0.97
RIO VISTA,19,2004,1.07 - HOUGANG,35592.21169799,39485.27054949,2.3,2015Q4,OCR,2015,12,0.97
RIO VISTA,19,2004,1.07 - HOUGANG,35592.21169799,39485.27054949,2.26,2016Q1,OCR,2016,13,0.97
RIO VISTA,19,2004,1.07 - HOUGANG,35592.21169799,39485.27054949,2.07,2017Q2,OCR,2017,14,0.97
RIO VISTA,19,2004,1.07 - HOUGANG,35592.21169799,39485.27054949,2.07,2017Q4,OCR,2017,14,0.97
RIO VISTA,19,2004,1.07 - HOUGANG,35592.21169799,39485.27054949,2.06,2017Q3,OCR,2017,14,0.97
RIO VISTA,19,2004,1.07 - HOUGANG,35592.21169799,39485.27054949,2.12,2017Q1,OCR,2017,14,0.97
RIVERVALE CREST,19,2003,1.02 - SENGKANG,35902.09116593999,41512.07297542,2.59,2015Q2,OCR,2015,13,0.96
RIVERVALE CREST,19,2003,1.02 - SENGKANG,35902.09116593999,41512.07297542,2.69,2015Q1,OCR,2015,13,0.96
RIVERVALE CREST,19,2003,1.02 - SENGKANG,35902.09116593999,41512.07297542,2.68,2015Q4,OCR,2015,13,0.96
RIVERVALE CREST,19,2003,1.02 - SENGKANG,35902.09116593999,41512.07297542,2.06,2017Q2,OCR,2017,15,0.96
RIVERVALE CREST,19,2003,1.02 - SENGKANG,35902.09116593999,41512.07297542,2.16,2017Q4,OCR,2017,15,0.96
RIVERVALE CREST,19,2003,1.02 - SENGKANG,35902.09116593999,41512.07297542,2.19,2016Q2,OCR,2016,14,0.96
RIVERVALE CREST,19,2003,1.02 - SENGKANG,35902.09116593999,41512.07297542,2.09,2016Q4,OCR,2016,14,0.96
RIVERVALE CREST,19,2003,1.02 - SENGKANG,35902.09116593999,41512.07297542,2.21,2017Q1,OCR,2017,15,0.96
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.44,2015Q1,OCR,2015,13,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.44,2015Q2,OCR,2015,13,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.18,2016Q4,OCR,2016,14,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.56,2015Q3,OCR,2015,13,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.14,2017Q1,OCR,2017,15,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,2.96,2017Q2,OCR,2017,15,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.1,2017Q4,OCR,2017,15,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.18,2016Q3,OCR,2016,14,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,2.85,2017Q3,OCR,2017,15,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.33,2016Q1,OCR,2016,14,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.34,2016Q2,OCR,2016,14,0.24
SUNGLADE,19,2003,0.26 - SERANGOON,32198.90646844,36774.0562626,3.47,2015Q4,OCR,2015,13,0.24
THE CHUAN,19,2008,0.32 - LORONG CHUAN,31074.40444349,36919.55826456,3.57,2015Q1,OCR,2015,8,0.28
THE CHUAN,19,2008,0.32 - LORONG CHUAN,31074.40444349,36919.55826456,3.4,2015Q3,OCR,2015,8,0.28
THE CHUAN,19,2008,0.32 - LORONG CHUAN,31074.40444349,36919.55826456,3.12,2016Q4,OCR,2016,9,0.28
THE CHUAN,19,2008,0.32 - LORONG CHUAN,31074.40444349,36919.55826456,2.89,2017Q3,OCR,2017,10,0.28
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,3.06,2015Q2,OCR,2015,2,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,3,2015Q1,OCR,2015,2,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,2.65,2016Q4,OCR,2016,3,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,2.58,2017Q1,OCR,2017,4,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,2.96,2015Q3,OCR,2015,2,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,2.71,2017Q2,OCR,2017,4,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,2.63,2017Q4,OCR,2017,4,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,2.71,2016Q3,OCR,2016,3,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,3.01,2015Q4,OCR,2015,2,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,2.76,2016Q1,OCR,2016,3,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,2.71,2016Q2,OCR,2016,3,0.79
THE MINTON,19,2014,0.87 - SERANGOON,33415.2935,37230.4368,2.62,2017Q3,OCR,2017,4,0.79
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.78,2015Q2,OCR,2015,7,0.17
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.3,2017Q2,OCR,2017,9,0.17
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.54,2016Q1,OCR,2016,8,0.17
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.41,2016Q4,OCR,2016,8,0.17
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.25,2017Q1,OCR,2017,9,0.17
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.68,2015Q3,OCR,2015,7,0.17
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.45,2016Q3,OCR,2016,8,0.17
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.63,2015Q4,OCR,2015,7,0.17
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.36,2017Q4,OCR,2017,9,0.17
THE QUARTZ,19,2009,0.27 - BUANGKOK,34802.407565719994,40383.786751139996,2.31,2017Q3,OCR,2017,9,0.17
THE SPRINGBLOOM,19,1999,0.07 - LORONG CHUAN,31259.06342321,36977.30533499,2.98,2015Q1,OCR,2015,17,0.12
THE SPRINGBLOOM,19,1999,0.07 - LORONG CHUAN,31259.06342321,36977.30533499,2.76,2016Q1,OCR,2016,18,0.12
THE SPRINGBLOOM,19,1999,0.07 - LORONG CHUAN,31259.06342321,36977.30533499,2.82,2016Q4,OCR,2016,18,0.12
